78 6144 12288 2048 64 1 576 512
blk.65.indexer.attn_k.weight 8 6144 128 1 1
blk.65.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.65.indexer.k_norm.bias 0 128 1 1 1
blk.65.indexer.k_norm.weight 0 128 1 1 1
blk.65.indexer.proj.weight 0 6144 32 1 1
blk.66.attn_k_b.weight 8 192 512 64 1
blk.66.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.66.attn_kv_a_norm.weight 0 512 1 1 1
blk.66.attn_norm.weight 0 6144 1 1 1
blk.66.attn_output.weight 8 16384 6144 1 1
blk.66.attn_q_a.weight 8 6144 2048 1 1
blk.66.attn_q_a_norm.weight 0 2048 1 1 1
blk.66.attn_q_b.weight 8 2048 16384 1 1
blk.66.attn_v_b.weight 8 512 256 64 1
blk.66.exp_probs_b.bias 0 256 1 1 1
blk.66.ffn_down_exps.weight 13 2048 6144 256 1
blk.66.ffn_down_shexp.weight 8 2048 6144 1 1
blk.66.ffn_gate_exps.weight 12 6144 2048 256 1
blk.66.ffn_gate_inp.weight 0 6144 256 1 1
blk.66.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.66.ffn_norm.weight 0 6144 1 1 1
blk.66.ffn_up_exps.weight 12 6144 2048 256 1
blk.66.ffn_up_shexp.weight 8 6144 2048 1 1
blk.66.indexer.attn_k.weight 8 6144 128 1 1
blk.66.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.66.indexer.k_norm.bias 0 128 1 1 1
blk.66.indexer.k_norm.weight 0 128 1 1 1
blk.66.indexer.proj.weight 0 6144 32 1 1
blk.67.attn_k_b.weight 8 192 512 64 1
blk.67.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.67.attn_kv_a_norm.weight 0 512 1 1 1
blk.67.attn_norm.weight 0 6144 1 1 1
blk.67.attn_output.weight 8 16384 6144 1 1
blk.67.attn_q_a.weight 8 6144 2048 1 1
blk.67.attn_q_a_norm.weight 0 2048 1 1 1
blk.67.attn_q_b.weight 8 2048 16384 1 1
blk.67.attn_v_b.weight 8 512 256 64 1
blk.67.exp_probs_b.bias 0 256 1 1 1
blk.67.ffn_down_exps.weight 13 2048 6144 256 1
blk.67.ffn_down_shexp.weight 8 2048 6144 1 1
blk.67.ffn_gate_exps.weight 12 6144 2048 256 1
blk.67.ffn_gate_inp.weight 0 6144 256 1 1
blk.67.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.67.ffn_norm.weight 0 6144 1 1 1
blk.67.ffn_up_exps.weight 12 6144 2048 256 1
blk.67.ffn_up_shexp.weight 8 6144 2048 1 1
blk.67.indexer.attn_k.weight 8 6144 128 1 1
blk.67.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.67.indexer.k_norm.bias 0 128 1 1 1
blk.67.indexer.k_norm.weight 0 128 1 1 1
blk.67.indexer.proj.weight 0 6144 32 1 1
blk.68.attn_k_b.weight 8 192 512 64 1
blk.68.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.68.attn_kv_a_norm.weight 0 512 1 1 1
blk.68.attn_norm.weight 0 6144 1 1 1
blk.68.attn_output.weight 8 16384 6144 1 1
blk.68.attn_q_a.weight 8 6144 2048 1 1
blk.68.attn_q_a_norm.weight 0 2048 1 1 1
blk.68.attn_q_b.weight 8 2048 16384 1 1
blk.68.attn_v_b.weight 8 512 256 64 1
blk.68.exp_probs_b.bias 0 256 1 1 1
blk.68.ffn_down_exps.weight 13 2048 6144 256 1
blk.68.ffn_down_shexp.weight 8 2048 6144 1 1
blk.68.ffn_gate_exps.weight 12 6144 2048 256 1
blk.68.ffn_gate_inp.weight 0 6144 256 1 1
blk.68.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.68.ffn_norm.weight 0 6144 1 1 1
blk.68.ffn_up_exps.weight 12 6144 2048 256 1
blk.68.ffn_up_shexp.weight 8 6144 2048 1 1
blk.68.indexer.attn_k.weight 8 6144 128 1 1
blk.68.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.68.indexer.k_norm.bias 0 128 1 1 1
blk.68.indexer.k_norm.weight 0 128 1 1 1
blk.68.indexer.proj.weight 0 6144 32 1 1
blk.69.attn_k_b.weight 8 192 512 64 1
blk.69.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.69.attn_kv_a_norm.weight 0 512 1 1 1
blk.69.attn_norm.weight 0 6144 1 1 1
blk.69.attn_output.weight 8 16384 6144 1 1
blk.69.attn_q_a.weight 8 6144 2048 1 1
blk.69.attn_q_a_norm.weight 0 2048 1 1 1
blk.69.attn_q_b.weight 8 2048 16384 1 1
blk.69.attn_v_b.weight 8 512 256 64 1
blk.69.exp_probs_b.bias 0 256 1 1 1
blk.69.ffn_down_exps.weight 13 2048 6144 256 1
blk.69.ffn_down_shexp.weight 8 2048 6144 1 1
blk.69.ffn_gate_exps.weight 12 6144 2048 256 1
blk.69.ffn_gate_inp.weight 0 6144 256 1 1
blk.69.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.69.ffn_norm.weight 0 6144 1 1 1
blk.69.ffn_up_exps.weight 12 6144 2048 256 1
blk.69.ffn_up_shexp.weight 8 6144 2048 1 1
blk.69.indexer.attn_k.weight 8 6144 128 1 1
blk.69.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.69.indexer.k_norm.bias 0 128 1 1 1
blk.69.indexer.k_norm.weight 0 128 1 1 1
blk.69.indexer.proj.weight 0 6144 32 1 1
blk.70.attn_k_b.weight 8 192 512 64 1
blk.70.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.70.attn_kv_a_norm.weight 0 512 1 1 1
blk.70.attn_norm.weight 0 6144 1 1 1
blk.70.attn_output.weight 8 16384 6144 1 1
blk.70.attn_q_a.weight 8 6144 2048 1 1
blk.70.attn_q_a_norm.weight 0 2048 1 1 1
blk.70.attn_q_b.weight 8 2048 16384 1 1
blk.70.attn_v_b.weight 8 512 256 64 1
blk.70.exp_probs_b.bias 0 256 1 1 1
blk.70.ffn_down_exps.weight 13 2048 6144 256 1
blk.70.ffn_down_shexp.weight 8 2048 6144 1 1
blk.70.ffn_gate_exps.weight 12 6144 2048 256 1
blk.70.ffn_gate_inp.weight 0 6144 256 1 1
blk.70.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.70.ffn_norm.weight 0 6144 1 1 1
blk.70.ffn_up_exps.weight 12 6144 2048 256 1
blk.70.ffn_up_shexp.weight 8 6144 2048 1 1
blk.70.indexer.attn_k.weight 8 6144 128 1 1
blk.70.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.70.indexer.k_norm.bias 0 128 1 1 1
blk.70.indexer.k_norm.weight 0 128 1 1 1
blk.70.indexer.proj.weight 0 6144 32 1 1
blk.71.attn_k_b.weight 8 192 512 64 1
blk.71.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.71.attn_kv_a_norm.weight 0 512 1 1 1
blk.71.attn_norm.weight 0 6144 1 1 1
blk.71.attn_output.weight 8 16384 6144 1 1
blk.71.attn_q_a.weight 8 6144 2048 1 1
blk.71.attn_q_a_norm.weight 0 2048 1 1 1
blk.71.attn_q_b.weight 8 2048 16384 1 1
blk.71.attn_v_b.weight 8 512 256 64 1
blk.71.exp_probs_b.bias 0 256 1 1 1
blk.71.ffn_down_exps.weight 13 2048 6144 256 1
blk.71.ffn_down_shexp.weight 8 2048 6144 1 1
blk.71.ffn_gate_exps.weight 12 6144 2048 256 1
blk.71.ffn_gate_inp.weight 0 6144 256 1 1
blk.71.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.71.ffn_norm.weight 0 6144 1 1 1
blk.71.ffn_up_exps.weight 12 6144 2048 256 1
blk.71.ffn_up_shexp.weight 8 6144 2048 1 1
blk.71.indexer.attn_k.weight 8 6144 128 1 1
blk.71.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.71.indexer.k_norm.bias 0 128 1 1 1
blk.71.indexer.k_norm.weight 0 128 1 1 1
blk.71.indexer.proj.weight 0 6144 32 1 1
blk.72.attn_k_b.weight 8 192 512 64 1
blk.72.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.72.attn_kv_a_norm.weight 0 512 1 1 1
blk.72.attn_norm.weight 0 6144 1 1 1
blk.72.attn_output.weight 8 16384 6144 1 1
blk.72.attn_q_a.weight 8 6144 2048 1 1
blk.72.attn_q_a_norm.weight 0 2048 1 1 1
blk.72.attn_q_b.weight 8 2048 16384 1 1
blk.72.attn_v_b.weight 8 512 256 64 1
blk.72.exp_probs_b.bias 0 256 1 1 1
blk.72.ffn_down_exps.weight 13 2048 6144 256 1
blk.72.ffn_down_shexp.weight 8 2048 6144 1 1
blk.72.ffn_gate_exps.weight 12 6144 2048 256 1
blk.72.ffn_gate_inp.weight 0 6144 256 1 1
blk.72.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.72.ffn_norm.weight 0 6144 1 1 1
blk.72.ffn_up_exps.weight 12 6144 2048 256 1
blk.72.ffn_up_shexp.weight 8 6144 2048 1 1
blk.72.indexer.attn_k.weight 8 6144 128 1 1
blk.72.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.72.indexer.k_norm.bias 0 128 1 1 1
blk.72.indexer.k_norm.weight 0 128 1 1 1
blk.72.indexer.proj.weight 0 6144 32 1 1
blk.73.attn_k_b.weight 8 192 512 64 1
blk.73.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.73.attn_kv_a_norm.weight 0 512 1 1 1
blk.73.attn_norm.weight 0 6144 1 1 1
blk.73.attn_output.weight 8 16384 6144 1 1
blk.73.attn_q_a.weight 8 6144 2048 1 1
blk.73.attn_q_a_norm.weight 0 2048 1 1 1
blk.73.attn_q_b.weight 8 2048 16384 1 1
blk.73.attn_v_b.weight 8 512 256 64 1
blk.73.exp_probs_b.bias 0 256 1 1 1
blk.73.ffn_down_exps.weight 13 2048 6144 256 1
blk.73.ffn_down_shexp.weight 8 2048 6144 1 1
blk.73.ffn_gate_exps.weight 12 6144 2048 256 1
blk.73.ffn_gate_inp.weight 0 6144 256 1 1
blk.73.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.73.ffn_norm.weight 0 6144 1 1 1
blk.73.ffn_up_exps.weight 12 6144 2048 256 1
blk.73.ffn_up_shexp.weight 8 6144 2048 1 1
blk.73.indexer.attn_k.weight 8 6144 128 1 1
blk.73.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.73.indexer.k_norm.bias 0 128 1 1 1
blk.73.indexer.k_norm.weight 0 128 1 1 1
blk.73.indexer.proj.weight 0 6144 32 1 1
blk.74.attn_k_b.weight 8 192 512 64 1
blk.74.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.74.attn_kv_a_norm.weight 0 512 1 1 1
blk.74.attn_norm.weight 0 6144 1 1 1
blk.74.attn_output.weight 8 16384 6144 1 1
blk.74.attn_q_a.weight 8 6144 2048 1 1
blk.74.attn_q_a_norm.weight 0 2048 1 1 1
blk.74.attn_q_b.weight 8 2048 16384 1 1
blk.74.attn_v_b.weight 8 512 256 64 1
blk.74.exp_probs_b.bias 0 256 1 1 1
blk.74.ffn_down_exps.weight 13 2048 6144 256 1
blk.74.ffn_down_shexp.weight 8 2048 6144 1 1
blk.74.ffn_gate_exps.weight 12 6144 2048 256 1
blk.74.ffn_gate_inp.weight 0 6144 256 1 1
blk.74.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.74.ffn_norm.weight 0 6144 1 1 1
blk.74.ffn_up_exps.weight 12 6144 2048 256 1
blk.74.ffn_up_shexp.weight 8 6144 2048 1 1
blk.74.indexer.attn_k.weight 8 6144 128 1 1
blk.74.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.74.indexer.k_norm.bias 0 128 1 1 1
blk.74.indexer.k_norm.weight 0 128 1 1 1
blk.74.indexer.proj.weight 0 6144 32 1 1
blk.75.attn_k_b.weight 8 192 512 64 1
blk.75.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.75.attn_kv_a_norm.weight 0 512 1 1 1
blk.75.attn_norm.weight 0 6144 1 1 1
blk.75.attn_output.weight 8 16384 6144 1 1
blk.75.attn_q_a.weight 8 6144 2048 1 1
blk.75.attn_q_a_norm.weight 0 2048 1 1 1
blk.75.attn_q_b.weight 8 2048 16384 1 1
blk.75.attn_v_b.weight 8 512 256 64 1
blk.75.exp_probs_b.bias 0 256 1 1 1
blk.75.ffn_down_exps.weight 14 2048 6144 256 1
blk.75.ffn_down_shexp.weight 8 2048 6144 1 1
blk.75.ffn_gate_exps.weight 12 6144 2048 256 1
blk.75.ffn_gate_inp.weight 0 6144 256 1 1
blk.75.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.75.ffn_norm.weight 0 6144 1 1 1
blk.75.ffn_up_exps.weight 12 6144 2048 256 1
blk.75.ffn_up_shexp.weight 8 6144 2048 1 1
blk.75.indexer.attn_k.weight 8 6144 128 1 1
blk.75.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.75.indexer.k_norm.bias 0 128 1 1 1
blk.75.indexer.k_norm.weight 0 128 1 1 1
blk.75.indexer.proj.weight 0 6144 32 1 1
blk.76.attn_k_b.weight 8 192 512 64 1
blk.76.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.76.attn_kv_a_norm.weight 0 512 1 1 1
blk.76.attn_norm.weight 0 6144 1 1 1
blk.76.attn_output.weight 8 16384 6144 1 1
blk.76.attn_q_a.weight 8 6144 2048 1 1
blk.76.attn_q_a_norm.weight 0 2048 1 1 1
blk.76.attn_q_b.weight 8 2048 16384 1 1
blk.76.attn_v_b.weight 8 512 256 64 1
blk.76.exp_probs_b.bias 0 256 1 1 1
blk.76.ffn_down_exps.weight 14 2048 6144 256 1
blk.76.ffn_down_shexp.weight 8 2048 6144 1 1
blk.76.ffn_gate_exps.weight 12 6144 2048 256 1
blk.76.ffn_gate_inp.weight 0 6144 256 1 1
blk.76.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.76.ffn_norm.weight 0 6144 1 1 1
blk.76.ffn_up_exps.weight 12 6144 2048 256 1
blk.76.ffn_up_shexp.weight 8 6144 2048 1 1
blk.76.indexer.attn_k.weight 8 6144 128 1 1
blk.76.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.76.indexer.k_norm.bias 0 128 1 1 1
blk.76.indexer.k_norm.weight 0 128 1 1 1
blk.76.indexer.proj.weight 0 6144 32 1 1
blk.77.attn_k_b.weight 8 192 512 64 1
blk.77.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.77.attn_kv_a_norm.weight 0 512 1 1 1
blk.77.attn_norm.weight 0 6144 1 1 1
blk.77.attn_output.weight 8 16384 6144 1 1
blk.77.attn_q_a.weight 8 6144 2048 1 1
blk.77.attn_q_a_norm.weight 0 2048 1 1 1
blk.77.attn_q_b.weight 8 2048 16384 1 1
blk.77.attn_v_b.weight 8 512 256 64 1
blk.77.exp_probs_b.bias 0 256 1 1 1
blk.77.ffn_down_exps.weight 14 2048 6144 256 1
blk.77.ffn_down_shexp.weight 8 2048 6144 1 1
blk.77.ffn_gate_exps.weight 12 6144 2048 256 1
blk.77.ffn_gate_inp.weight 0 6144 256 1 1
blk.77.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.77.ffn_norm.weight 0 6144 1 1 1
blk.77.ffn_up_exps.weight 12 6144 2048 256 1
blk.77.ffn_up_shexp.weight 8 6144 2048 1 1
blk.77.indexer.attn_k.weight 8 6144 128 1 1
blk.77.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.77.indexer.k_norm.bias 0 128 1 1 1
blk.77.indexer.k_norm.weight 0 128 1 1 1
blk.77.indexer.proj.weight 0 6144 32 1 1
blk.78.attn_k_b.weight 8 192 512 64 1
blk.78.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.78.attn_kv_a_norm.weight 0 512 1 1 1
blk.78.attn_norm.weight 0 6144 1 1 1
blk.78.attn_output.weight 8 16384 6144 1 1
blk.78.attn_q_a.weight 8 6144 2048 1 1
blk.78.attn_q_a_norm.weight 0 2048 1 1 1
blk.78.attn_q_b.weight 8 2048 16384 1 1
blk.78.attn_v_b.weight 8 512 256 64 1
blk.78.exp_probs_b.bias 0 256 1 1 1
blk.78.ffn_down_exps.weight 13 2048 6144 256 1
blk.78.ffn_down_shexp.weight 8 2048 6144 1 1
blk.78.ffn_gate_exps.weight 12 6144 2048 256 1
blk.78.ffn_gate_inp.weight 0 6144 256 1 1
blk.78.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.78.ffn_norm.weight 0 6144 1 1 1
blk.78.ffn_up_exps.weight 12 6144 2048 256 1
blk.78.ffn_up_shexp.weight 8 6144 2048 1 1
blk.78.indexer.attn_k.weight 8 6144 128 1 1
blk.78.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.78.indexer.k_norm.bias 0 128 1 1 1
blk.78.indexer.k_norm.weight 0 128 1 1 1
blk.78.indexer.proj.weight 0 6144 32 1 1
blk.78.nextn.eh_proj.weight 8 12288 6144 1 1
blk.78.nextn.enorm.weight 0 6144 1 1 1
blk.78.nextn.hnorm.weight 0 6144 1 1 1
blk.78.nextn.shared_head_norm.weight 0 6144 1 1 1
